Date,6857.T,8267.T,5201.T,2802.T,6770.T,6113.T,9202.T,8304.T,2502.T,3407.T
2015-08-20,903.0029907226562,1697.1634521484375,3394.903076171875,2482.027587890625,3535.384765625,944.188720703125,3450.51416015625,3446.58154296875,3702.238525390625,889.7618408203125
2015-08-21,885.8802490234375,1684.7183837890625,3281.599609375,2420.62353515625,3286.153564453125,917.7546997070312,3352.841064453125,3385.4453125,3588.4052734375,856.2134399414062
2015-08-24,861.5478515625,1675.03857421875,3084.367919921875,2330.13330078125,3046.154052734375,879.7556762695312,3153.84326171875,3163.82421875,3435.44189453125,817.087890625
2015-08-25,836.3141479492188,1581.0078125,2966.8681640625,2258.109619140625,3078.46142578125,845.0612182617188,3120.068359375,3125.614013671875,3268.25,781.6519165039062
2015-08-26,879.5718383789062,1636.3199462890625,3050.796630859375,2279.347412109375,3309.23046875,866.5387573242188,3216.828857421875,3247.88720703125,3299.3759765625,801.1288452148438
2015-08-27,911.11376953125,1676.740234375,2975.2607421875,2373.993408203125,3355.38427734375,859.104248046875,3277.07568359375,3293.739990234375,3435.88671875,806.791748046875
2015-08-28,920.1258544921876,1713.4434814453125,3092.760986328125,2439.552734375,3572.30712890625,888.842529296875,3239.649658203125,3416.0126953125,3488.3564453125,844.0296630859375
2015-08-31,878.6705932617188,1692.0718994140625,3025.61767578125,2466.7919921875,3512.307373046875,878.1036376953125,3248.77783203125,3393.08642578125,3559.501953125,830.9020385742188
2015-09-01,835.4129638671875,1620.98828125,2950.082275390625,2355.06396484375,3396.9228515625,855.800048828125,3103.637451171875,3324.307861328125,3463.900390625,786.027587890625
2015-09-02,832.7094116210938,1575.9219970703125,2937.493408203125,2365.682861328125,3378.4609375,840.1047973632812,3110.940185546875,3270.8134765625,3382.082763671875,772.0420532226562
2015-09-03,832.7094116210938,1597.2935791015625,2983.653564453125,2398.000732421875,3479.99951171875,859.104248046875,3088.118896484375,3247.88720703125,3385.195556640625,765.9501342773438
2015-09-04,819.19140625,1570.3468017578125,2908.1181640625,2348.138671875,3355.38427734375,844.2349853515625,3028.78466796875,3171.46630859375,3282.923583984375,749.9053344726562
2015-09-07,835.4129638671875,1584.284912109375,2887.136474609375,2339.828369140625,3341.5380859375,852.4957275390625,3075.339111328125,3140.897705078125,3236.234375,754.0237426757812
2015-09-08,843.5237426757812,1503.444580078125,2861.9580078125,2219.789794921875,3216.923095703125,851.669677734375,3014.179443359375,3140.897705078125,3133.962890625,743.8133544921875
2015-09-09,888.5838012695312,1623.775634765625,3134.72509765625,2355.06396484375,3433.845703125,882.23388671875,3176.66357421875,3278.455078125,3302.044189453125,804.1318969726562
2015-09-10,844.4249877929688,1604.2625732421875,3092.760986328125,2266.42041015625,3323.07666015625,855.800048828125,3145.62744140625,3278.455078125,3218.003662109375,784.912353515625
2015-09-11,838.1165161132812,1650.72265625,3122.135498046875,2267.804931640625,3267.69189453125,848.3654174804688,3162.971435546875,3301.3818359375,3173.98193359375,786.1134643554688
2015-09-14,828.203369140625,1652.1163330078125,3143.117919921875,2246.105712890625,3295.384521484375,842.5830078125,3118.242431640625,3278.455078125,3170.42431640625,788.5160522460938
2015-09-15,829.1046142578125,1666.9833984375,3143.117919921875,2273.345458984375,3304.614990234375,845.0612182617188,3091.7705078125,3331.949951171875,3202.4404296875,791.1758422851562
2015-09-16,848.9310302734375,1643.75341796875,3214.456787109375,2253.03125,3323.07666015625,850.0175170898438,3144.715087890625,3331.949951171875,3355.84814453125,786.9716186523438
2015-09-17,871.4609985351562,1654.439453125,3248.028076171875,2300.584716796875,3461.538330078125,866.5387573242188,3189.44384765625,3316.665771484375,3460.787353515625,791.6906127929688
2015-09-18,844.4249877929688,1597.2935791015625,3151.510498046875,2238.718994140625,3406.1533203125,840.9308471679688,3144.715087890625,3331.949951171875,3386.0849609375,774.7877197265625
2015-09-24,803.8710327148438,1641.4305419921875,3034.0107421875,2239.1806640625,3276.922607421875,769.0634765625,3119.155517578125,3316.665771484375,3339.3955078125,756.3403930664062
2015-09-25,818.2901611328125,1660.94384765625,3084.367919921875,2365.22119140625,3226.15380859375,774.8458251953125,3145.62744140625,3354.876708984375,3458.564697265625,749.4763793945312
2015-09-28,800.9765625,1708.3330078125,3046.60009765625,2331.34619140625,3133.5810546875,783.2498779296875,3172.099853515625,3331.7392578125,3449.67138671875,745.2233276367188
2015-09-29,772.728271484375,1669.306396484375,2887.136474609375,2245.498291015625,2990.09375,744.5916748046875,3039.73876953125,3162.067626953125,3348.288818359375,716.0602416992188
2015-09-30,780.0181884765625,1723.6646728515625,2924.904052734375,2334.13037109375,3105.809326171875,763.0804443359375,3052.5185546875,3192.91748046875,3441.66748046875,729.079345703125
2015-10-01,786.3968505859375,1782.6688232421875,3000.439208984375,2353.620361328125,3156.724365234375,777.3671875,3074.4267578125,3169.779541015625,3399.869140625,736.9777221679688
2015-10-02,799.1541137695312,1820.30126953125,2996.242919921875,2361.97314453125,3258.5537109375,778.20751953125,3120.068359375,3131.218505859375,3330.50244140625,737.9324951171875
2015-10-05,805.5327758789062,1832.3812255859373,2975.2607421875,2408.841552734375,3323.355224609375,807.6214599609375,3176.66357421875,3138.929931640625,3374.96826171875,757.2879638671875
2015-10-06,830.13623046875,1807.7572021484373,3017.22509765625,2437.611572265625,3249.296630859375,827.7909545898438,3200.3974609375,3162.067626953125,3317.162353515625,759.8050537109375
2015-10-07,853.8284301757812,1834.239501953125,3075.975341796875,2389.3515625,3128.95263671875,877.3743286132812,3147.452880859375,3200.629638671875,3308.269287109375,785.1490478515625
2015-10-08,867.4968872070312,1702.7576904296875,3084.367919921875,2322.065185546875,3054.894775390625,877.3743286132812,3061.64697265625,3239.191162109375,3241.570068359375,774.9940795898438
2015-10-09,893.011474609375,1725.9879150390625,3046.60009765625,2368.93310546875,3105.809326171875,908.4691162109376,3060.734130859375,3354.87646484375,3327.834228515625,806.8479614257812
2015-10-13,888.455322265625,1736.673583984375,3096.956787109375,2341.0908203125,3110.437744140625,876.533935546875,3162.058349609375,3378.013671875,3349.177978515625,807.889404296875
2015-10-14,853.8284301757812,1680.45703125,2979.457275390625,2316.49658203125,3003.9794921875,849.6412963867188,3126.458251953125,3316.3154296875,3338.506103515625,796.5194091796875
2015-10-15,885.7216186523438,1680.9215087890625,3042.40380859375,2345.267333984375,3073.408447265625,864.7684936523438,3141.9765625,3316.3154296875,3253.131591796875,688.0253295898438
2015-10-16,899.3901977539062,1700.4345703125,3096.956787109375,2375.43017578125,3041.008056640625,869.8106689453125,3199.484619140625,3385.725830078125,3326.945068359375,692.7990112304688
2015-10-19,880.2542114257812,1685.567626953125,3042.40380859375,2385.638916015625,2990.09375,851.3220825195312,3199.484619140625,3362.58837890625,3272.696533203125,633.604736328125
2015-10-20,895.7452392578125,1665.1251220703125,3046.60009765625,2369.861083984375,3027.122314453125,853.0029296875,3175.751220703125,3324.027099609375,3208.6650390625,608.000244140625
2015-10-21,902.1239624023438,1677.20458984375,3126.331787109375,2390.743408203125,3110.437744140625,889.980224609375,3219.56689453125,3339.45166015625,3279.810546875,643.4994506835938
2015-10-22,904.857666015625,1657.6917724609375,3168.29638671875,2419.97802734375,3161.3525390625,879.8955688476562,3240.5625,3347.164306640625,3355.403076171875,638.204833984375
2015-10-23,922.1710815429688,1651.6517333984375,3180.885498046875,2491.90478515625,3235.410888671875,912.6710815429688,3242.387939453125,3362.58837890625,3401.648193359375,638.204833984375
2015-10-26,903.9463500976562,1660.4791259765625,3201.867919921875,2506.753662109375,3314.097412109375,926.9578247070312,3305.373779296875,3393.4384765625,3358.960205078125,666.413330078125
2015-10-27,883.899169921875,1678.5985107421875,3126.331787109375,2511.8583984375,3198.3818359375,899.2246704101562,3288.942626953125,3393.4384765625,3352.7353515625,666.5869140625
2015-10-28,882.9878540039062,1669.7711181640625,3092.760986328125,2499.793212890625,3258.5537109375,898.38427734375,3343.712646484375,3408.86279296875,3339.3955078125,672.7493896484375
2015-10-29,878.4317016601562,1657.22705078125,3113.74267578125,2496.544921875,3309.46875,914.3518676757812,3241.475341796875,3416.575927734375,3347.3994140625,636.9029541015625
2015-10-30,884.8103637695312,1671.6295166015625,2924.904052734375,2512.322265625,3508.499755859375,910.1497802734376,3307.19970703125,3416.575927734375,3332.281005859375,647.9258422851562
2015-11-02,862.029541015625,1636.7847900390625,2908.1181640625,2418.585693359375,3513.12841796875,886.6187744140625,3266.121826171875,3354.87646484375,3249.57373046875,630.5669555664062
2015-11-04,877.5205078125,1645.6116943359375,2945.88623046875,2465.918212890625,3536.271240234375,909.3094482421876,3291.680908203125,3324.027099609375,3263.803955078125,617.1136474609375
2015-11-05,882.07666015625,1666.0543212890625,2975.2607421875,2602.346435546875,3559.4150390625,919.394287109375,3372.0107421875,3347.164306640625,3403.4267578125,635.6010131835938
2015-11-06,870.2305908203125,1691.6072998046875,3017.22509765625,2558.262451171875,3587.18603515625,932.0001831054688,3387.528564453125,3362.58837890625,3414.98779296875,637.423828125
2015-11-09,914.8812255859376,1693.0013427734375,3059.189208984375,2574.96826171875,3684.3876953125,952.1697387695312,3427.693603515625,3431.999755859375,3394.533203125,655.3903198242188
2015-11-10,942.2182006835938,1689.284423828125,3063.3857421875,2593.0654296875,3596.444091796875,958.052490234375,3434.99609375,3424.28759765625,3389.197509765625,647.4920043945312
2015-11-11,934.9282836914062,1716.69580078125,3063.3857421875,2638.077880859375,3582.5576171875,947.9677734375,3456.904296875,3431.999755859375,3422.1025390625,652.6129150390625
2015-11-12,938.5733032226562,1730.1689453125,3063.3857421875,2630.188720703125,3545.529052734375,957.2120971679688,3437.73486328125,3385.725830078125,3411.430419921875,655.8243408203125
2015-11-13,917.6149291992188,1732.027587890625,3054.992919921875,2651.9990234375,3550.1572265625,959.7332763671876,3422.216552734375,3316.3154296875,3417.655517578125,648.7072143554688
2015-11-16,899.3901977539062,1717.6251220703125,3042.40380859375,2619.51611328125,3517.7568359375,954.69091796875,3303.5478515625,3324.027099609375,3443.446044921875,642.0239868164062
2015-11-17,904.857666015625,1740.3902587890625,3080.17138671875,2614.41162109375,3624.21533203125,964.775634765625,3311.763427734375,3331.7392578125,3423.881103515625,649.7485961914062
2015-11-18,964.087890625,1738.99658203125,3080.17138671875,2633.9013671875,3642.729736328125,974.8604125976562,3318.1533203125,3339.45166015625,3433.66357421875,649.05419921875
2015-11-19,1011.4721069335938,1768.730712890625,3105.35009765625,2649.21435546875,3679.758544921875,981.58349609375,3291.680908203125,3385.725830078125,3453.228271484375,661.2924194335938
2015-11-20,999.6261596679688,1793.8193359375,3096.956787109375,2646.894775390625,3739.931396484375,976.541259765625,3309.937744140625,3378.013671875,3462.121826171875,671.4473876953125
2015-11-24,1026.052001953125,1792.4254150390625,3134.72509765625,2624.156494140625,3855.64697265625,1009.316650390625,3301.72216796875,3362.58837890625,3440.778076171875,672.2286987304688
2015-11-25,1033.3419189453125,1780.3458251953125,3092.760986328125,2633.9013671875,3702.902587890625,1000.072265625,3245.126708984375,3354.87646484375,3443.446044921875,702.5202026367188
2015-11-26,1026.963134765625,1791.9608154296875,3105.35009765625,2643.18212890625,3619.587158203125,1001.7531127929688,3262.470458984375,3370.30078125,3464.789794921875,723.8717041015625
2015-11-27,1036.07568359375,1794.28369140625,3063.3857421875,2646.4306640625,3577.928955078125,980.7430419921876,3204.961669921875,3370.30078125,3451.44970703125,716.667724609375
2015-11-30,1018.7622680664062,1774.770751953125,3038.20751953125,2619.51611328125,3582.5576171875,1018.56103515625,3162.971435546875,3347.164306640625,3432.7744140625,730.902099609375
2015-12-01,1045.1881103515625,1791.0318603515625,3088.564208984375,2634.82958984375,3614.958251953125,1042.09228515625,3182.140869140625,3331.7392578125,3474.572265625,742.4458618164062
2015-12-02,1032.4306640625,1794.28369140625,3067.582763671875,2622.763916015625,3466.842041015625,1033.6881103515625,3209.526123046875,3347.164306640625,3462.121826171875,721.7886352539062
2015-12-03,1033.3419189453125,1797.5360107421875,3075.975341796875,2604.20263671875,3443.69873046875,1033.6881103515625,3174.838134765625,3354.87646484375,3510.1455078125,728.2115478515625
2015-12-04,1008.7385864257812,1765.4788818359375,3004.635986328125,2516.962646484375,3429.813232421875,1010.1570434570312,3128.28369140625,3331.7392578125,3493.24755859375,715.1922607421875
2015-12-07,1031.5194091796875,1808.221923828125,3042.40380859375,2536.453125,3462.213134765625,1063.10205078125,3131.022216796875,3339.45166015625,3540.38232421875,715.2789306640625
2015-12-08,1002.35986328125,1785.45654296875,3017.22509765625,2558.7265625,3439.070556640625,1031.1669921875,3202.2236328125,3331.7392578125,3520.81689453125,696.9651489257812
2015-12-09,1009.6497192382812,1744.1070556640625,2962.671875,2519.283203125,3346.497802734375,1025.2841796875,3169.361328125,3324.027099609375,3476.35107421875,689.3273315429688
2015-12-10,981.4014282226562,1699.5054931640625,2920.707763671875,2519.7470703125,3295.582763671875,1000.9126586914062,3167.53564453125,3300.8896484375,3476.35107421875,692.2783203125
2015-12-11,1001.4486083984376,1689.7489013671875,2912.31494140625,2507.68212890625,3341.869140625,1001.7531127929688,3200.3974609375,3285.465576171875,3507.47705078125,701.5654296875
2015-12-14,973.2005004882812,1691.6072998046875,2899.72509765625,2522.0673828125,3198.3818359375,991.6683349609376,3173.012939453125,3231.478515625,3488.801513671875,695.1425170898438
2015-12-15,950.41943359375,1637.7138671875,2870.35009765625,2462.2060546875,3115.066162109375,968.9776000976562,3150.19189453125,3169.779541015625,3402.537353515625,660.5980224609375
2015-12-16,969.5553588867188,1677.669189453125,2933.296630859375,2529.49169921875,3105.809326171875,980.7430419921876,3154.755859375,3270.040283203125,3478.12939453125,673.8777465820312
2015-12-17,968.64404296875,1722.7353515625,2987.850341796875,2589.353515625,3124.32373046875,997.55126953125,3196.746337890625,3293.177978515625,3551.0537109375,682.7307739257812
2015-12-18,950.41943359375,1701.8284912109375,2929.10009765625,2539.23681640625,3003.9794921875,964.775634765625,3144.715087890625,3262.327392578125,3438.999267578125,673.0966186523438
2015-12-21,934.9282836914062,1696.718017578125,2929.10009765625,2586.56884765625,2976.20751953125,966.4563598632812,3147.452880859375,3223.766357421875,3468.34716796875,688.0253295898438
2015-12-22,937.6619873046876,1710.19140625,2941.689453125,2575.89599609375,2939.178466796875,959.7332763671876,3199.484619140625,3216.0537109375,3414.98779296875,676.568359375
2015-12-24,926.727294921875,1696.2532958984375,2958.4755859375,2589.8173828125,2883.635009765625,954.69091796875,3138.324951171875,3223.766357421875,3411.430419921875,679.1723022460938
2015-12-25,926.727294921875,1696.2532958984375,2958.4755859375,2589.8173828125,2883.635009765625,954.69091796875,3138.324951171875,3223.766357421875,3411.430419921875,679.1723022460938
2015-12-28,927.6384887695312,1704.1517333984375,2958.475341796875,2625.548583984375,2929.921142578125,967.2966918945312,3150.19189453125,3278.406494140625,3370.2421875,721.007568359375
2015-12-29,935.839599609375,1726.9168701171875,2992.48046875,2655.7109375,3027.122314453125,974.8604125976562,3185.792236328125,3333.047119140625,3382.778076171875,719.0980224609375
2015-12-30,922.1710815429688,1735.744384765625,2958.475341796875,2672.4169921875,3068.780517578125,978.2218017578124,3194.920654296875,3301.822998046875,3401.5810546875,714.2376098632812
2016-01-04,867.4968872070312,1679.9923095703125,2873.461669921875,2583.321044921875,2943.80712890625,974.02001953125,3078.077880859375,3278.406494140625,3312.937744140625,713.0223999023438
2016-01-05,890.2777709960938,1677.669189453125,2911.7177734375,2526.70751953125,2902.14990234375,957.2120971679688,3077.165283203125,3301.822998046875,3342.4853515625,737.1514282226562
2016-01-06,874.7868041992188,1693.0013427734375,2924.4697265625,2508.146240234375,2809.577392578125,938.7232666015624,3069.862548828125,3254.98876953125,3358.6025390625,721.6150512695312
2016-01-07,852.005859375,1677.669189453125,2813.951904296875,2477.9833984375,2686.45556640625,914.3518676757812,3030.610595703125,3231.572265625,3372.928466796875,701.8257446289062
2016-01-08,869.3194580078125,1653.51025390625,2822.45361328125,2484.015625,2670.717529296875,937.8829345703124,3005.051025390625,3208.15478515625,3374.719482421875,686.6366577148438
2016-01-12,865.6744384765625,1488.577392578125,2711.93603515625,2456.173095703125,2597.58642578125,895.8630981445312,2925.634765625,3137.9033203125,3263.69091796875,663.0283203125
2016-01-13,902.1239624023438,1479.7498779296875,2796.94970703125,2501.18505859375,2704.04443359375,927.7982177734376,3041.564453125,3169.12646484375,3305.7744140625,689.8480834960938
2016-01-14,882.9878540039062,1415.6351318359375,2750.192138671875,2420.442138671875,2565.185791015625,899.2246704101562,3021.48193359375,3130.09765625,3218.922119140625,666.8472900390625
2016-01-15,873.8756103515625,1454.661376953125,2779.946533203125,2440.860107421875,2523.52783203125,901.7457885742188,3076.252197265625,3122.29150390625,3218.026611328125,662.4207763671875
2016-01-18,861.1182861328125,1431.431640625,2745.941162109375,2420.442138671875,2500.38427734375,885.7783813476562,3068.036865234375,3098.874755859375,3164.3037109375,656.4319458007812
2016-01-19,891.18896484375,1412.84765625,2788.447998046875,2389.3515625,2542.9677734375,899.2246704101562,3061.64697265625,3098.874755859375,3121.32421875,655.7376098632812
2016-01-20,850.1834106445312,1368.710693359375,2711.93603515625,2328.097900390625,2412.4404296875,863.927978515625,2936.58837890625,3059.84619140625,3055.9609375,623.0157470703125
2016-01-21,844.7160034179688,1339.44091796875,2847.95751953125,2253.386962890625,2373.559814453125,848.8009033203125,2913.767578125,2934.9541015625,2943.141845703125,604.6151733398438
2016-01-22,890.2777709960938,1422.1395263671875,2988.22998046875,2342.947265625,2560.55712890625,909.3094482421876,3060.734130859375,3028.623046875,3104.312255859375,633.8651733398438
2016-01-25,895.7452392578125,1450.9447021484375,3000.982177734375,2397.70361328125,2563.333984375,912.6710815429688,3133.760986328125,3091.06884765625,3157.14013671875,655.5640258789062
2016-01-26,859.2957763671875,1416.564453125,2962.725830078125,2368.469482421875,2510.567626953125,882.4166259765625,3098.16015625,3028.623046875,3127.59228515625,638.7256469726562
2016-01-27,883.899169921875,1434.2191162109375,3030.737060546875,2444.57275390625,2475.389892578125,926.1173706054688,3142.888916015625,3122.29150390625,3217.131103515625,659.8168334960938
2016-01-28,1002.35986328125,1435.6129150390625,3030.737060546875,2488.1923828125,2044.001953125,910.9901123046876,3148.3662109375,3122.29150390625,3261.900390625,651.7449340820312
2016-01-29,1006.9160766601562,1483.931396484375,3090.246337890625,2632.509521484375,2164.346435546875,942.0848388671876,3204.049072265625,3130.09765625,3435.60595703125,671.62109375
